id,evidence_item_id,question_key,label,question_type,required,placeholder,options,sort_order,control_id,rows,accept,upload_label,cscf_version,created_at,guide,Evidence Required,Evidence Source,Collection Method,AWS Auto Level,AWS Services,Question-Level AWS Sources,Reason / Rationale
399fe134-e321-44fd-bd63-5d7f406a8d1f,G1,luna_backup_hsm_secured,Luna Backup HSM physical security addressed? (v2026),select,True,,"[""Yes — stored in certified safe or locked room"",""Not applicable — no Luna Backup HSM"",""No""]",2,,,,,2026v,2026-03-11T07:57:01.270097Z,"Confirm that the Luna Backup HSM is stored in a certified safe or a locked, access-controlled room when not in use.",Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,"N/A — Physical security, outside AWS","Physical security controls (CCTV, locked rooms, device supervision, disposal) are entirely outside AWS cloud APIs. No AWS API can answer this question; human input required."
e80baace-e311-4e43-8026-98b87ae4a0c7,G1,server_environment_locked,Server environment in data centre or locked room with controlled access?,select,True,,"[""Yes — biometric / card access with limited authorised users"",""Yes — key lock access"",""No — uncontrolled access""]",3,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that the server room or data centre has controlled physical access — biometric or access card preferred.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,"N/A — Physical security, outside AWS","Physical security controls (CCTV, locked rooms, device supervision, disposal) are entirely outside AWS cloud APIs. No AWS API can answer this question; human input required."
b359f323-c165-4770-b39c-93cf0c36b90f,G1,video_surveillance_operational,Video surveillance operational at server environment?,select,True,,"[""Yes — cameras at entry/exit and rack areas with recording"",""Live monitoring only — no recording"",""No CCTV""]",4,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that CCTV cameras are operational at the server environment entry/exit and rack areas.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,"N/A — Physical security, outside AWS","Physical security controls (CCTV, locked rooms, device supervision, disposal) are entirely outside AWS cloud APIs. No AWS API can answer this question; human input required."
a13618a9-f06e-4487-a2e2-9d47ab0ee3c2,G1,operator_pcs_secured_area,Operator PCs in secured area with controlled access?,select,True,,"[""Yes — all operator PCs are in a physically secured, access-controlled area"", ""Partial — some operator PCs are in areas with insufficient physical access control"", ""No — operator PCs are in open or unsecured areas""]",5,,,,,2026v,2026-03-11T07:57:01.270097Z,"Confirm that operator PCs are in a secured, access-controlled area — not in open office space.",Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,"N/A — Physical security, outside AWS","Physical security controls (CCTV, locked rooms, device supervision, disposal) are entirely outside AWS cloud APIs. No AWS API can answer this question; human input required."
e1739134-1123-4c4c-9d09-f74a371aada3,G1,remote_worker_policy,Remote worker security policy established (VPN + MFA + device protection)?,select,True,,"[""Yes — documented policy"",""Informal only"",""No remote workers"",""No policy""]",6,,,,,2026v,2026-03-11T07:57:01.270097Z,"Confirm that a remote worker security policy exists requiring VPN, MFA, and device protection for home/remote access.",Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,"N/A — Physical security, outside AWS","Physical security controls (CCTV, locked rooms, device supervision, disposal) are entirely outside AWS cloud APIs. No AWS API can answer this question; human input required."
8918e00d-bdd5-44f8-97dd-0da7c23f8c65,G1,no_swift_labels,No physical SWIFT reference labels on servers?,select,True,,"[""Confirmed — no labels identifying SWIFT systems"",""Some systems have labels — to be removed"",""Not checked""]",7,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that no labels identifying systems as SWIFT infrastructure are visible externally — reduces targeted theft risk.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,"N/A — Physical security, outside AWS","Physical security controls (CCTV, locked rooms, device supervision, disposal) are entirely outside AWS cloud APIs. No AWS API can answer this question; human input required."
36c7d887-b136-4c93-92c4-082a2660c5e9,G1,equipment_disposal_process,Equipment disposal process with data sanitisation documented?,select,True,,"[""Yes — documented process covering all equipment types"",""Partial"",""No""]",8,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that a documented disposal process requires data sanitisation before decommissioning any in-scope equipment.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,"N/A — Physical security, outside AWS","Physical security controls (CCTV, locked rooms, device supervision, disposal) are entirely outside AWS cloud APIs. No AWS API can answer this question; human input required."
fe4d50d3-110e-441f-bef5-94c9c033e007,G1,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],9,,,3,,2026v,2026-03-11T07:57:01.270097Z,"Document any inventory discrepancies, pending additions, or components not yet fully captured, with expected completion dates.",Free-text narrative / explanation,Human,Manual (Human),NONE,,"N/A — Physical security, outside AWS","Physical security controls (CCTV, locked rooms, device supervision, disposal) are entirely outside AWS cloud APIs. Narrative, description, and justification text must be written by a qualified human reviewer."
67edf00d-6b00-441a-b658-43bc9458c06a,G2,evidence_document,Physical Access Log Exports Upload,file,False,,[],0,,,".pdf,.csv,.xlsx,.zip","Upload physical access log exports for all sensitive equipment areas. Required: data centre access logs, server room logs, and secured storage area logs. Logs must show: entry/exit timestamps, person (name/badge ID), and access method. Retain at least 6 months (12 months preferred). Visitor access records should be included separately if maintained.",2026v,2026-03-11T07:57:01.270097Z,"Upload a dated network diagram (PDF/Visio/PNG) showing the SWIFT secure zone boundary, all in-scope components, firewalls, and data-flow arrows.",Document/File Upload,Human,Manual (Human),NONE,,"N/A — Physical access logs, outside AWS","Physical access logs (data centre/server room entry) are facility management records, not AWS data. The uploaded document must be provided manually."
ff5a2a76-58e2-4bb0-b18b-1fa49eddd8c9,G2,logs_period_covered,Period covered by the log extract,text,True,e.g. September 2025 — March 2026 (6 months),[],1,,,,,2026v,2026-03-11T07:57:01.270097Z,State the period covered by the physical access log extract provided.,Short text / identifier / value,Human,Manual (Human),NONE,,"N/A — Physical access logs, outside AWS","Physical access logs (data centre/server room entry) are facility management records, not AWS data. No AWS API can answer this question; human input required."
5d27ebb4-ccdf-4467-8c87-31da259dc422,G2,data_centre_logs,Data centre physical access logs available?,select,True,,"[""Yes"",""Not applicable — no dedicated data centre"",""No""]",2,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that physical access logs for the data centre are available and retained.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,"N/A — Physical access logs, outside AWS","Physical access logs (data centre/server room entry) are facility management records, not AWS data. No AWS API can answer this question; human input required."
ffab74df-4aa8-42f3-a65b-b33c1c9ac0d6,G2,server_room_logs,Server room physical access logs available?,select,True,,"[""Yes — server room physical access logs are available and retained"", ""No — no physical access logging for the server room""]",3,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that physical access logs for the server room are available and retained.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,"N/A — Physical access logs, outside AWS","Physical access logs (data centre/server room entry) are facility management records, not AWS data. No AWS API can answer this question; human input required."
444e3d5c-de20-43ea-a4fb-3347d081ab34,G2,secure_storage_logs,Secured storage area logs (for tokens/keys/removable equipment)?,select,True,,"[""Yes"",""Not applicable"",""No""]",4,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that access logs for the secure storage area (where tokens and keys are kept) are available.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,"N/A — Physical access logs, outside AWS","Physical access logs (data centre/server room entry) are facility management records, not AWS data. No AWS API can answer this question; human input required."
4077a8df-aba4-4427-a841-92a761e0d78c,G2,retention_months,Physical access log retention period (months),text,True,e.g. 12 months (minimum 6 months required),[],5,,,,,2026v,2026-03-11T07:57:01.270097Z,State the retention period for physical access logs — minimum 12 months recommended.,Short text / identifier / value,Human,Manual (Human),NONE,,"N/A — Physical access logs, outside AWS","Physical access logs (data centre/server room entry) are facility management records, not AWS data. No AWS API can answer this question; human input required."
d9848455-5fb5-42f0-8d89-cf2216c7228a,G2,periodic_review_evidence,Evidence of periodic review for anomalous physical access patterns?,select,True,,"[""Yes — review records provided"",""Process exists but no sample records"",""No review process""]",6,,,,,2026v,2026-03-11T07:57:01.270097Z,Upload a sample review record showing physical access logs were reviewed for anomalous patterns.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,"N/A — Physical access logs, outside AWS","Physical access logs (data centre/server room entry) are facility management records, not AWS data. No AWS API can answer this question; human input required."
5c0ea927-967d-4532-9ea9-440ea38266fb,G2,visitor_access_records,Visitor access records for sensitive areas maintained?,select,False,,"[""Yes"",""No visitors permitted"",""No records""]",7,,,,,2026v,2026-03-11T07:57:01.270097Z,"Confirm that visitor access to sensitive areas is logged with name, purpose, time in/out, and escorting staff member.",Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,"N/A — Physical access logs, outside AWS","Physical access logs (data centre/server room entry) are facility management records, not AWS data. No AWS API can answer this question; human input required."
452076ad-f0df-4ae9-bebb-c74f93a60b0c,G2,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],8,,,3,,2026v,2026-03-11T07:57:01.270097Z,"Document any inventory discrepancies, pending additions, or components not yet fully captured, with expected completion dates.",Free-text narrative / explanation,Human,Manual (Human),NONE,,"N/A — Physical access logs, outside AWS","Physical access logs (data centre/server room entry) are facility management records, not AWS data. Narrative, description, and justification text must be written by a qualified human reviewer."
ac79ae1f-824b-48f1-a901-e8948eb07072,G3,evidence_document,Video Surveillance Configuration Evidence Upload,file,False,,[],0,,,".pdf,.png,.jpg","Upload video surveillance system configuration screenshots or operational evidence. Show: camera placement (floor plan or screenshot confirming entry/exit and rack area coverage), movement detection settings, recording configuration, and retention period settings. A screenshot of the recording system's status page confirming active recording is ideal. Do not upload actual footage.",2026v,2026-03-11T07:57:01.270097Z,"Upload a dated network diagram (PDF/Visio/PNG) showing the SWIFT secure zone boundary, all in-scope components, firewalls, and data-flow arrows.",Document/File Upload,Human,Manual (Human),NONE,,"N/A — Video surveillance, outside AWS",Video surveillance configuration is a physical security control. AWS has no visibility into CCTV systems. The uploaded document must be provided manually.
