id,evidence_item_id,question_key,label,question_type,required,placeholder,options,sort_order,control_id,rows,accept,upload_label,cscf_version,created_at,guide,show_when_question,show_when_values,evidence_required_raw,evidence_source,collection_method,aws_auto_level,aws_services,question_level_aws_sources,reason_rationale,answers
66df2416-ed43-4fcf-b361-90700610983c,H4,required_topics_covered,Required CSCF v2025 topics confirmed covered,textarea,True,e.g. Confirmed — all required components and controls are covered.,[],3,,3.0,,,2025v,2025-03-01T00:00:00Z,"Confirm that all CSCF v2025 required awareness topics are covered: cyber-security threat awareness, internet/cloud risks, password security, social engineering, physical security, incident reporting, and SWIFT-specific threats.",,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Training topic coverage is an institutional compliance record. Note: AI-based phishing and deepfake threats are not a named mandatory topic in v2025 (added explicitly in v2026).,"CSCF v2025 security awareness topics confirmed covered:
1. SWIFT-specific cyber threats (BEC, fraudulent transfers, social engineering) — Mandatory
2. Phishing awareness (email, spear-phishing, credential harvesting)
3. Password and authentication best practices (MFA, strong passwords)
4. Secure zone access rules and physical security responsibilities
5. Incident reporting procedures
6. SWIFT ISAC threat intelligence awareness
7. Regulatory and compliance obligations
8. Insider threat awareness
9. SWIFT Smart modules: Cyber Security Fundamentals, Payment Fraud Awareness
Delivery: SWIFT Smart e-learning + custom LMS modules + annual in-person workshop"
ec0ff6d2-512b-4f14-999b-5b890321d15c,H4,privileged_user_additional_training,Additional specialised training for privileged access users?,select,True,,"[""Yes"", ""No"", ""Not applicable — no privileged access users""]",4,,,,,2025v,2025-03-01T00:00:00Z,"Confirm that privileged-access users receive additional specialised training on cyber risks and incident detection, as required by Control 7.2 in v2025.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Privileged user additional training is a Control 7.2 requirement in v2025.,Yes
0c7d99ad-6e78-4fc0-aed9-93a3793233a1,H4,annual_frequency_defined,Annual training frequency formally defined?,select,True,,"[""Yes"", ""No""]",5,,,,,2025v,2025-03-01T00:00:00Z,Confirm that the programme defines annual training completion as mandatory for all staff with SWIFT access.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Annual frequency mandate is a Control 7.2 requirement in v2025.,Yes
1da66473-5ec8-41f9-bc34-e063947f45c2,H4,delivery_method,Training delivery method,select,True,,"[""E-learning (LMS)"", ""Instructor-led"", ""Workshop"", ""Combination""]",6,,,,,2025v,2025-03-01T00:00:00Z,"State the training delivery method — e-learning (LMS), instructor-led, workshop, or a combination.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Delivery method is an institutional training record.,Combination
41e197a2-d3e3-487b-8963-19bad534869a,H4,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],7,,4.0,,,2025v,2025-03-01T00:00:00Z,Document any training programme coverage gaps or topics requiring update.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,Security awareness programme fully documented and delivered. No gaps. Next annual programme: Q1 2025.
10c9e3bb-ee50-4f65-bc94-5cc9499c21d2,H5,evidence_document,Training Completion Records Upload,file,False,,[],0,,,".pdf,.xlsx,.csv,.ods",Upload training completion records (XLSX or PDF). Must show completion status per staff member for the most recent training cycle.,2025v,2025-03-01T00:00:00Z,Upload training completion records or LMS export.,,[],Document/File Upload,Human,Manual (Human),NONE,,,Training completion records are institutional compliance documents.,Training_Completion_Records_v2025.xlsx
cb0daacc-828b-449e-b562-cbedab6b7a1f,H5,completion_report_date,Completion report date,date,True,YYYY-MM-DD,[],1,,,,,2025v,2025-03-01T00:00:00Z,Enter the date of the completion report provided — ideally the most recent annual cycle.,,[],Date confirmation,Human,Manual (Human),NONE,,,Completion report date is an institutional compliance record.,2024-11-01
013eec80-da64-4fe9-9de4-31fe70f8b26d,H5,completion_rate_percentage,Overall training completion rate for required staff,text,True,e.g. 98% (49/50 staff completed) — target ≥90%,[],2,,,,,2025v,2025-03-01T00:00:00Z,State the overall training completion rate for required staff — 100% is the target; <90% requires explanation.,,[],Short text / identifier / value,Human,Manual (Human),NONE,,,Completion rate is an institutional compliance metric.,97% — 138 of 142 required staff completed within deadline
c33e1b32-07f4-4e6b-b4ab-7e2402f9f67c,H5,privileged_users_tracked,Privileged user additional training completion tracked separately?,select,True,,"[""Yes"", ""No""]",3,,,,,2025v,2025-03-01T00:00:00Z,Confirm that privileged-user completion is tracked separately to verify they completed the additional specialised module.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Separate tracking of privileged user completion is an institutional compliance record.,Yes
7aec1b39-4dba-4433-857d-7ec75ca9bad7,H5,contractor_training_tracked,Contractor/third-party staff with SWIFT access completion tracked?,select,True,,"[""Yes"", ""No"", ""Not applicable — no contractors""]",4,,,,,2025v,2025-03-01T00:00:00Z,Confirm that contractor and third-party staff with SWIFT access are tracked in the completion records.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Contractor training tracking is an institutional compliance record.,Yes
b38eb76e-e6ba-4fe4-9601-1459699a32e3,H5,non_completion_escalation,Non-completion escalation process in place for staff who have not completed within deadline?,select,True,,"[""Yes"", ""No""]",5,,,,,2025v,2025-03-01T00:00:00Z,Confirm that automated reminders and manager escalation are triggered for staff who have not completed training by the deadline.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Non-completion escalation is an institutional governance record.,Yes
e52ff490-e635-4abd-8f47-e2a71a3cadf7,H5,historical_records_2_years,Historical records available for at least 2 prior years?,select,True,,"[""Yes"", ""No — first or second year of programme""]",6,,,,,2025v,2025-03-01T00:00:00Z,Confirm that completion records from at least the 2 prior training cycles are available for review.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Historical record retention is an institutional compliance record.,Yes
680ec924-581d-41cb-9a90-ae9a5f7d0532,H5,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],7,,4.0,,,2025v,2025-03-01T00:00:00Z,Document any completion record gaps or non-completions requiring escalation.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,Training completion at 97%. Non-completion escalation process in place. Historical records available for 2 prior years. No gaps.
bdd89eb9-09c5-4147-bb49-adfd2cafefb6,H6,evidence_document,Transaction Business Control Procedure Document Upload,file,False,,[],0,,,".pdf,.docx,.txt",Upload the transaction business control procedure (PDF or Word). Must describe at least two CSCF-defined control types calibrated to normal activity.,2025v,2025-03-01T00:00:00Z,Upload the transaction business control procedure document.,,[],Document/File Upload,Human,Manual (Human),NONE,,,Transaction control procedures are institutional governance documents.,Transaction_BusinessControl_Procedure_v2025.pdf
3287fc55-9b76-48eb-b4a6-7578145b2884,H6,controls_implemented,Transaction control types implemented — describe each,textarea,True,e.g. Control implemented via dedicated hardware with restricted access and audit logging.,[],1,,4.0,,,2025v,2025-03-01T00:00:00Z,"Describe each transaction control type implemented — e.g., transaction value threshold, velocity limit, currency restriction, four-eyes approval.",,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Transaction control description is an institutional compliance record.,"Transaction business controls implemented:
1. Dual authorisation (four-eyes): All SWIFT payment messages require submission by one operator and independent release by a second — enforced in Alliance Access role configuration
2. Transaction amount limit controls: Per-transaction amount limits by currency and counterparty; automatic rejection above threshold
3. Inbound transaction monitoring: Automated review of incoming messages for anomalous patterns
Two CSCF-defined control types implemented (dual authorisation + amount limits)."
489f78cb-574c-42ab-8cff-fd8adf2c0ce4,H6,minimum_two_controls,At least two CSCF-defined control types implemented?,select,True,,"[""Yes — two or more types"", ""No — single type only""]",2,,,,,2025v,2025-03-01T00:00:00Z,Confirm that at least two different CSCF-defined control types are implemented — a single control type is not sufficient.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Minimum two control types is a Control 2.9 requirement in v2025.,Yes — two or more types
87de5e15-c59a-4064-978b-375519021248,H6,controls_based_on_normal_activity,Controls calibrated based on analysis of normal business activity?,select,True,,"[""Yes"", ""No — arbitrary thresholds""]",3,,,,,2025v,2025-03-01T00:00:00Z,Confirm that control parameters are calibrated based on analysis of historical normal transaction activity — not arbitrary values.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Activity-based calibration is a Control 2.9 requirement in v2025.,Yes
a04ab128-7b14-48ac-aa3d-2edd4ca51a0d,H6,four_eyes_principle,Four-eyes principle enforced for sensitive transaction operations?,select,True,,"[""Yes"", ""No""]",4,,,,,2025v,2025-03-01T00:00:00Z,Confirm that sensitive transaction operations require two separate individuals — submitter ≠ approver.,,[],Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"Amazon IAM, EC2, AWS Config","iam:SimulatePrincipalPolicy, iam:ListAttachedUserPolicies",AWS IAM policy simulation can detect whether submit and approve permissions are assigned to the same account.,Yes
4bae5c4f-1374-4dfe-a043-bd9a128477c6,H6,sod_held_transactions,Separation of duties for held transaction release (submitter ≠ releaser)?,select,True,,"[""Yes"", ""No""]",5,,,,,2025v,2025-03-01T00:00:00Z,Confirm that releasing a held transaction requires a different person from the one who submitted it.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Separation of duties for transaction release is a Control 2.9 requirement.,Yes
374f0ef5-ab11-49cb-9f9e-5f15052c197e,H6,alert_exception_process,Alert/exception handling process for triggered controls documented?,select,True,,"[""Yes"", ""No""]",6,,,,,2025v,2025-03-01T00:00:00Z,Confirm that a documented process exists for handling alerts/exceptions triggered by transaction controls.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Alert/exception process documentation is an institutional governance record.,Yes
8a4c207e-f895-42b3-b57c-4a6d4e642a51,H6,inbound_monitoring,Inbound transaction monitoring implemented (recommended)?,select,False,,"[""Yes"", ""No — outbound only"", ""Not applicable""]",7,,,,,2025v,2025-03-01T00:00:00Z,Confirm whether inbound transaction monitoring is implemented to detect fraudulent inbound payments.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Inbound monitoring is recommended but not mandated in v2025 Control 2.9.,Yes
f3f8e628-5aa1-4d78-a02a-dc1f2abb8684,H6,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],8,,4.0,,,2025v,2025-03-01T00:00:00Z,Document any transaction control gaps or calibration issues requiring remediation.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,Transaction controls fully implemented. Two CSCF-defined types active. No gaps.
1abe9baa-b70d-4d62-8e86-dfb8b7d0dcbc,H7,evidence_document,Transaction Monitoring Configuration and Evidence Upload,file,False,,[],0,,,".pdf,.png,.jpg,.jpeg,.txt,.csv,.xlsx","Upload the relevant configuration export, screenshot, or policy document in PDF, Word, or image format.",2025v,2025-03-01T00:00:00Z,Upload transaction monitoring configuration evidence and sample alert/exception reports.,,[],Document/File Upload,Human,Manual (Human),NONE,,,Transaction monitoring evidence is an institutional compliance document.,Transaction_Monitoring_Config_Evidence_v2025.pdf
c73d1e85-629f-4340-adab-e3635a9801de,H7,active_control_config_verified,"Active control configuration verified (actual system settings, not just policy)?",select,True,,"[""Yes — configuration screenshot provided"", ""No — policy only""]",1,,,,,2025v,2025-03-01T00:00:00Z,Confirm that the actual system configuration was reviewed — not just the policy — and provide screenshots or config extracts.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Configuration verification is an institutional compliance record.,Yes — configuration screenshot provided
