id,evidence_item_id,question_key,label,question_type,required,placeholder,options,sort_order,control_id,rows,accept,upload_label,cscf_version,created_at,guide,show_when_question,show_when_values,evidence_required_raw,evidence_source,collection_method,aws_auto_level,aws_services,question_level_aws_sources,reason_rationale,gcs_auto_level,gcs_services,question_level_gcs_sources
4bae5c4f-1374-4dfe-a043-bd9a128477c6,H6,sod_held_transactions,Separation of duties for held transaction release (submitter ≠ releaser)?,select,True,,"[""Yes"", ""No""]",5,,,,,2025v,2025-03-01T00:00:00Z,Confirm that releasing a held transaction requires a different person from the one who submitted it.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Separation of duties for transaction release is a Control 2.9 requirement.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
374f0ef5-ab11-49cb-9f9e-5f15052c197e,H6,alert_exception_process,Alert/exception handling process for triggered controls documented?,select,True,,"[""Yes"", ""No""]",6,,,,,2025v,2025-03-01T00:00:00Z,Confirm that a documented process exists for handling alerts/exceptions triggered by transaction controls.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Alert/exception process documentation is an institutional governance record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
8a4c207e-f895-42b3-b57c-4a6d4e642a51,H6,inbound_monitoring,Inbound transaction monitoring implemented (recommended)?,select,False,,"[""Yes"", ""No — outbound only"", ""Not applicable""]",7,,,,,2025v,2025-03-01T00:00:00Z,Confirm whether inbound transaction monitoring is implemented to detect fraudulent inbound payments.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Inbound monitoring is recommended but not mandated in v2025 Control 2.9.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
f3f8e628-5aa1-4d78-a02a-dc1f2abb8684,H6,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],8,,4.0,,,2025v,2025-03-01T00:00:00Z,Document any transaction control gaps or calibration issues requiring remediation.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
1abe9baa-b70d-4d62-8e86-dfb8b7d0dcbc,H7,evidence_document,Transaction Monitoring Configuration and Evidence Upload,file,False,,[],0,,,".pdf,.png,.jpg,.jpeg,.txt,.csv,.xlsx","Upload the relevant configuration export, screenshot, or policy document in PDF, Word, or image format.",2025v,2025-03-01T00:00:00Z,Upload transaction monitoring configuration evidence and sample alert/exception reports.,,[],Document/File Upload,Human,Manual (Human),NONE,,,Transaction monitoring evidence is an institutional compliance document.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
c73d1e85-629f-4340-adab-e3635a9801de,H7,active_control_config_verified,"Active control configuration verified (actual system settings, not just policy)?",select,True,,"[""Yes — configuration screenshot provided"", ""No — policy only""]",1,,,,,2025v,2025-03-01T00:00:00Z,Confirm that the actual system configuration was reviewed — not just the policy — and provide screenshots or config extracts.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Configuration verification is an institutional compliance record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
2ae5da6f-68cd-43d7-b9bb-367bcce3263f,H7,transaction_parameters_documented,"Transaction control parameters documented (limits, thresholds, patterns)",textarea,True,e.g. [Enter your response here — one or two sentences describing the relevant detail].,[],2,,4.0,,,2025v,2025-03-01T00:00:00Z,"Document the specific parameters for each control (e.g., threshold values, monitored currencies, restricted counterparties).",,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Parameter documentation is an institutional compliance record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
ea934119-3f71-4c2a-a031-8b9579bb850c,H7,alert_exception_evidence,Alert/exception report evidence showing controls are operational?,select,True,,"[""Yes — sample provided"", ""No — controls configured but no alerts yet""]",3,,,,,2025v,2025-03-01T00:00:00Z,Upload a sample alert or exception report showing the controls triggered during normal operations.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Operational evidence is an institutional compliance record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
2f4d6447-cb5c-41a6-b8c6-d6c0297bc3fa,H7,parameters_periodically_reviewed,Control parameters reviewed and adjusted periodically?,select,True,,"[""Yes"", ""No""]",4,,,,,2025v,2025-03-01T00:00:00Z,Confirm that control parameters are reviewed periodically and adjusted to reflect changes in normal business activity.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Periodic parameter review is an institutional compliance record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
6a9dba63-cd74-4dfb-a1b9-ae042d232989,H7,false_positive_management,False positive management process in place?,select,True,,"[""Yes"", ""No""]",5,,,,,2025v,2025-03-01T00:00:00Z,Confirm that a tuning process exists to reduce false positives without lowering security effectiveness.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),HIGH,,,False positive management is an institutional operational record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
206397a8-46df-4dfb-b32d-f77a2c73a506,H7,reconciliation_method,Reconciliation method used (MT 900/910/940/950),textarea,True,e.g. MT 940 daily; discrepancy threshold USD 1; investigation SLA 2 hours; sign-off: Operations Manager.,[],6,,3.0,,,2025v,2025-03-01T00:00:00Z,Describe the reconciliation method used for transaction monitoring — in v2025 this is via MT 900/MT 910 and MT 940/MT 950 confirmation messages.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Reconciliation via MT messages is the established method in v2025. Note: Universal Confirmation (UC) as a reconciliation option is introduced in v2026 only.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
95439647-e1dc-443c-9983-adce28a8dade,H7,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],7,,4.0,,,2025v,2025-03-01T00:00:00Z,Document any monitoring configuration gaps or calibration issues.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
f99a4bcf-e37d-45e2-b80c-27bda4dcb873,H8,evidence_document,RMA Management Procedures and Review Evidence Upload (Advisory — Control 2.11A),file,False,,[],0,,,".pdf,.docx,.txt",Upload the RMA management procedure and review evidence (PDF). Advisory — optional but recommended.,2025v,2025-03-01T00:00:00Z,Upload RMA management process document and most recent review evidence. Control 2.11A is advisory in v2025.,,[],Document/File Upload,Human,Manual (Human),NONE,,,RMA management is advisory under Control 2.11A in v2025.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
961b123c-444c-4795-8f00-7b3faa95266b,H8,kyc_due_diligence_process,KYC due diligence process for new RMA relationship creation documented?,select,False,,"[""Yes"", ""No"", ""In progress""]",1,,,,,2025v,2025-03-01T00:00:00Z,Advisory. Confirm that KYC due diligence is performed before creating a new RMA relationship.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,KYC for RMA creation is advisory in v2025 (Control 2.11A).,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
dfc81989-f690-4020-9eb8-439a693be934,H8,annual_review_conducted,Annual review of ALL RMA relationships conducted?,select,False,,"[""Yes"", ""No""]",2,,,,,2025v,2025-03-01T00:00:00Z,Advisory. Confirm that a full review of all RMA relationships was conducted within the last 12 months.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Annual RMA review is advisory in v2025.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
7a8e0a2a-6277-49ab-8c09-c0b7f46d9976,H8,last_review_date,Last annual RMA review date,date,False,YYYY-MM-DD,[],3,,,,,2025v,2025-03-01T00:00:00Z,Advisory. Enter the date the RMA relationships were last reviewed.,,[],Date confirmation,Human,Manual (Human),NONE,,,RMA review date is an institutional compliance record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
792e5e80-1ae9-448b-9792-eac3838a7fa9,H8,obsolete_relationships_removed,Obsolete/unused/dormant relationships removed or justified?,select,False,,"[""Yes — removed or justified"", ""No — not yet reviewed""]",5,,,,,2025v,2025-03-01T00:00:00Z,"Advisory. Confirm that dormant or unused RMA relationships were removed promptly, or provide a documented justification for retention.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,RMA lifecycle management is advisory in v2025.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
5e90f1a4-4ac7-4577-b4b2-7da5e83c2bd1,H8,rma_inventory_maintained,"RMA relationship inventory maintained (counterparty, creation date, last review, status)?",select,False,,"[""Yes"", ""No""]",6,,,,,2025v,2025-03-01T00:00:00Z,"Advisory. Confirm that an RMA inventory is maintained with counterparty name, creation date, last review date, and active/inactive status.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,RMA inventory maintenance is advisory in v2025.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
54601dff-cd38-461a-8069-c60965ad6666,H8,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],7,,4.0,,,2025v,2025-03-01T00:00:00Z,Advisory. Document any RMA management gaps or areas requiring improvement.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
f409546c-8b1c-4049-a577-535a1feccc8f,H9,evidence_document,Scenario-Based Risk Assessment and Risk Register Upload (Advisory — Control 7.4A),file,False,,[],0,,,".pdf,.docx,.txt",Upload the risk assessment and risk register (PDF or XLSX). Advisory — optional but strongly recommended.,2025v,2025-03-01T00:00:00Z,Upload the scenario-based risk assessment and risk register. Control 7.4A is advisory in v2025.,,[],Document/File Upload,Human,Manual (Human),NONE,,,Risk assessment documentation is advisory under Control 7.4A in v2025.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
272332c4-9527-4d18-bb7c-12bb491a7232,H9,framework_used,Risk assessment framework used,select,False,,"[""ISO 27005"", ""NIST RMF"", ""CIS Controls"", ""Internal validated framework"", ""Other""]",1,,,,,2025v,2025-03-01T00:00:00Z,"Advisory. Select the risk assessment framework used — e.g., ISO 27005, NIST RMF, or a validated internal framework.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Framework selection is advisory in v2025.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
94237ec2-2051-49b9-b55f-4fcec3b760ca,H9,last_assessment_date,Most recent risk assessment date,date,False,YYYY-MM-DD,[],2,,,,,2025v,2025-03-01T00:00:00Z,Advisory. Enter the date of the most recent SWIFT threat scenario risk assessment.,,[],Date confirmation,Human,Manual (Human),NONE,,,Assessment date is an advisory institutional record.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
03ec520b-1de2-467b-bf6c-6cfe0222f152,H9,swift_threats_all_covered,All SWIFT-defined threat scenarios evaluated?,select,False,,"[""Yes — all 6 scenarios covered"", ""Partially covered"", ""Not yet assessed""]",3,,,,,2025v,2025-03-01T00:00:00Z,Advisory. Confirm that all SWIFT-defined threat scenarios from the CSCF v2025 appendix were evaluated.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Threat scenario coverage is advisory in v2025.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
14821904-a960-4267-b177-26d6254c18b9,H9,swift_threat_scenarios_detail,SWIFT threat scenarios addressed — confirm coverage,textarea,False,e.g. Confirmed — all required components and controls are covered.,[],4,,4.0,,,2025v,2025-03-01T00:00:00Z,Advisory. Confirm which of the SWIFT threat scenarios were assessed and summarise the key risks identified.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Threat scenario detail is advisory in v2025.,LOW,"Security Command Center, Cloud Monitoring, Cloud Logging","Security Command Center, Cloud Monitoring, Cloud Logging"
